man in glasses speaks as men holding cameras look at him .,3
man surrounded by photographers is wearing a gray suit and glasses .,6
boys are touching the glass of an aquarium with a seal inside .,1
boys watch a seal in an aquarium .,6
children reaching out toward a swimming seal .,1
children touch the glass of a large tank containing a seal .,1
young boys touching glass where they can see a seal swimming by .,1
fencers are in a bout in a white gym .,6
fencers practice together ; one jumps as the other crouches .,0
people are fencing .,6
suited fencers pointing their swords at each other .,0
sword fighters training .,3
person in a white , black and red coat is skiing down a slope .,2
person skis in the snow , snow flies behind .,6
woman skiing down a snowy hill .,6
skier nears base of a downhill slope,2
woman is skiing down a snowy hill .,6
male hiker is standing on top of a very large rock and is taking pictures .,1
man on a rocky peak .,6
man partially silhouetted on top of a large rock .,3
man with a hat is standing on a high rock with a cloud-covered sky in the background .,1
person standing a rocky ridge .,6
group of five men in uniform are posing for the camera .,6
men in blue and black uniforms pose for a picture .,6
men in uniform stand together near a building .,0
policemen or security officers are posing for a photo while two of them embrace .,0
these five men in police or security uniforms , two are hugging .,0
bee hovering over white flowers .,3
black-blue insect flying over a white flower .,6
black insect approaches a flower .,6
blue insect is flying near the bloom of a flowering plant .,1
bee hovers above the flower .,3
girl in a floral shirt and jeans stands on a rocky shore looking toward the water,2
litle girl stands on a rocky shore at looks out at the water .,2
little girl in jeans is standing by the seashore .,7
young girl stands on a rocky beach looking at the water .,2
young girl stands on some rocks staring at the ocean .,9
dog leaps over a barrier .,6
dog leaps over a fence .,6
dog leaps over a wooden fence as another is about to .,6
are two dogs ; one leaps over the fence and the other tries to .,0
brown and black dogs are jumping a fence .,6
man with his dog sitting against a white building in the grass .,6
person siting against a wall with a dog .,3
person sits with their back against a white wall with a tan dog .,7
and owner sitting on lawn .,9
sitting and leaning back against white house while dog sits in front of him,9
man is jumping in the air on his skateboard .,6
man leans sideways on a soap box racer in the middle of a jump .,0
man on a small 4 wheeled vehicle is flying through the air .,3
man performs a trick on his mini-race car , with one leg flying out in the sky .,0
boy is in the air with a machine with wheels .,1
elderly woman is reading a paper in an office .,0
older woman is drinking tea and reading a newspaper .,0
woman drinking from a mug and reading the paper .,1
woman reads a tabloid while drinking coffee .,1
woman read the paper and drinks from a coffee cup in front of an art gallery poster .,0
man in a purple shirt is looking at a man in a black shirt who is pulling a funny face .,1
man in a purple shirt looking at a man in a black shirt making a silly face .,1
man watching another man do a kissing pose,1
making kissing face for the camera , while another man looks on .,6
men sit together and one looks at the other while he makes a funny face .,1
girl in a pink snowsuit splashes into dirty flood water next to a picnic table .,0
little girl dressed in pink is falling in water while another girl dressed in red watches .,0
young child in a pink snow outfit falling into a puddle .,7
children play in the melting slush .,6
kids are dressed up and playing in the water .,6
person is standing on a brick ledge taking a picture of something in the distance .,3
woman takes a photograph .,1
woman with long hair pointing her camera skyward as she stands on a brick wall .,0
woman is holding a camera and standing on a brick wall .,6
standing on a brick wall and taking a picture,1
empty chairlift and a chairlift occupied by two people are moving .,6
riding a ski carousel,6
people are in a sky carriage .,6
people are riding a ski lift with mountains behind them .,6
people on a ski-lift .,6
group of people stand on a stage and hold colorful buckets .,2
wearing Hawaiian shirts hold buckets by the water .,3
stand on the edge of a waterway striped with red and white where a large wall looms in the background .,1
people stand with water pails .,6
children stand with buckets at a racing dock .,9
two men look at the shoreline from atop the bluff .,6
men look over cliff near the beach .,6
men stand on a cliff top overlooking a sandy beach .,3
people at the top of a beach side cliff .,6
people stand on a cliff overlooking the ocean .,3
beige dog running on the grass with a tennis ball in his mouth,6
blond dog with long hair carying a tennis ball .,6
dog running with a tennis ball in his mouth,6
colored dog running with a ball in its mouth .,6
dog is running with a yellow ball in his mouth .,6
skateboarder does a trick in midair .,1
skateboarder in the air in front of wires .,6
skateboarder jumps into the air .,6
in jeans and t-shirt performing jump .,7
skateboarder is leaping in the air in front of the telegraph pole .,6
group of people cross the street with buckets and poles .,9
group of seven Asian girls and boys are waiting to cross a street .,1
group of teenagers wait to cross the street .,6
group of young adults are standing on a street in front of a brick wall with a tall wooden gate .,0
of young adults with buckets and soaking wet on street .,3
girl in a dress holds a tennis racket .,6
little girl in a red dress and cape holds a large tennis racquet .,9
little girl in a red flowered dress with a tennis racket .,2
young girl , in an orange dress , holding a tennis racket .,6
little girl in the red flowered dress and pink cape is holding a racket .,2
man is snowboarding down a skislope .,7
man snowboards down a snow-covered hill .,7
person in grey snowboarding down a hill .,6
youth going downhill,3
man is snowboarding down a slope with gear and a hat,2
woman wearing black , a woman wearing white and a man wearing a grey suit sit on a green bench in front of Dupar 's restaurant .,0
people are sitting on a bus stop bench in between two tropical palm trees .,3
people on a bench in front of a restaurant .,6
people sit on a bench under palm trees .,3
people sitting on a bus stop bench .,6
boy has climbed to the top of a slide .,6
child at the top of a slide .,6
child climbs to the top of a slide .,6
child smiles happily as he holds onto a metal bar .,0
small boy wearing glasses and a hat is looking at something and smiling .,7
group of kids are writing with a black marker on one of their friend 's back .,1
group of young men laugh as they write on a friend 's back with a marker .,0
at a party drawing on their friend 's back with a black marker .,3
writing on the back of a friend with black markers .,6
are writing and drawing on the back of another person with a marker .,6
sit in a classroom holding slates .,6
of the six children have their own chalkboard .,1
African children sitting at two tables .,6
children are sitting in two rows with plastic bags on the desk in front of them .,1
children sitting at desks .,6
girl dances on a sidewalk .,6
girl in a polka dotted top and pink pants plays outside .,6
girl wearing pink dances on the sidewalk .,6
girl has pink pants and a polka dot jacket on .,6
a child from behind as their long hair flies out .,1
brown dog is walking down some steps under tree .,7
brown dog is walking down steps .,6
dog is walking down steps .,6
dog with white marking on forehead coming down cement steps .,7
dog comes down the steps .,6
black and white dog catching a baseball in midair .,6
black and white dog is playing with a white ball .,6
black dog looks up at a white ball that 's in midair .,1
dog is up on its backlegs trying OT catch a ball above its head .,6
dog plays catch with a white ball near a wooden fence .,6
girl in a pink dress carries a younger girl .,6
girl in a pink skirt runs holding a her sister .,1
little girl carries a younger girl on the sidewalk .,6
little girl is holding a younger little girl and running with her .,1
young girls embrace on the sidewalk .,6
man rides a ski lift up a mountain .,6
man and woman ride the ski lift up the snowy mountain .,2
men sit on a chairlift .,6
people ride up the mountain on a ski life .,2
people wearing skis on chairlift,6
dog running out of the water onto the beach .,2
dog runs on the beach near a city .,6
white dog is running on a beach towards a domed building .,3
white dog plays on the beach near a large city .,6
white dog by the water .,6
pregnant protester holding up a pro-America sign .,6
protesting woman is holding a poster .,6
woman in a black and white dress is holding up a protest sign .,3
woman wearing a black and white dress is holding a large sign .,6
in sleeveless black and white print top holding up a sign .,6
man holding a political sign .,6
man in jeans & a cowboy hat holds up a sign .,9
man wearing a cowboy hat holding a protest sign .,3
man with a cowboy hat and an anti-tax sign .,6
protester in a cowboy gear holds up a sign that says , " Dont tax me bro! ",0
few horses race each other on the track .,9
greyhounds are racing along a dog track at night .,7
dog # 2 is ahead of a few other dogs .,9
greyhounds with numbered shirts racing around a track .,7
dogs in numbered uniforms are running .,6
cyclist is riding past buildings with backpack and cycling gear .,6
cyclist rides his black bicycle while wearing a yellow jacket and white helmet .,6
cyclist with a helmet , backpack , and yellow jacket .,6
man wearing a backpack and helmet riding a bicycle .,6
man with a backpack wearing a yellow raincoat is riding a bicycle past red brick and stone wall .,7
brown dog jumping over a obstacle .,2
dark brown dog wearing a yellow harness is jumping over a hurdle in an agility competition .,0
dark dog is competing in a dog show competition .,2
dog with yellow harness jumping over white obstacle,2
jumping a hurdle in a sporting event .,7
dirt bike flies upside down as the rider tumbles toward the dirt .,0
man has wrecked his racing bike in the dirt with five spectators behind a rope .,0
person falling off a dirt bike in the middle of a dirt bike race .,0
racer number 661 wrecks on dirt racetrack .,0
biker falls while the boys watch .,6
boy helps to push a young girl on the swing .,2
boy pulls back a swing with a little girl on it,1
boy pushes a girl on a swing .,6
child pushes another child on a swing .,1
boy is pushing a girl on a swing outside .,6
black dog is moving through a snowy field with an object in their mouth .,6
black dog is running through a snow covered area while holding something green in his mouth .,7
black dog with a stuffed animal in its mouth is running and jumping through a snowy field .,6
brown dog holding an object in its mouth is moving through snow-covered tall grass outdoors .,2
dog carreis an object through the snowy grass .,6
guy on a snowboard .,6
man in blue coat , snowboarding down a mountain , in midair jump .,7
person in blue on a snowboard during a jump .,6
snowboarder riding downhill,0
snowboarding down a mountain .,6
dirt bike rider is midair while on a trail .,9
helmeted male airborne on a bike on a dirt road .,7
man does a bike trick on a dirt path .,1
performing a trick on a bicycle outside .,6
man jumped in the air with his motorcycle .,6
children are playing on a swing made out of a tire .,2
children swing around in a tire swing at a park .,0
children swinging on a tire swing .,2
small children happily playing on a tire swing .,2
small children wearing blue jeans enjoy swinging in a tire swing .,2
guy is grinding a rail over a tree on his snowboard .,3
man snowboarding making a jump off a steel guardrail .,1
snowboarder grinding up a homemade ramp .,0
snowboarder is riding his board on ramp made from a piece of metal and a log .,0
man is skateboarding over a log in the snow .,0
male rides a skateboard in the road .,6
man wearing black shorts in skateboarding in the street .,7
man wearing no shirt skateboarding on the street,7
man with no shirt speed skateboards downhill .,3
man skateboards down a sunny roadside,1
man riding a motorcycle while wearing a black uniform .,7
motorcyclist rides .,6
white motorcycle is being ridden around a racetrack .,6
97 races his motorcycle while wearing his black and red outfit .,3
on a red , white , and black racing motorcycle .,6
girl throws a Frisbee .,6
little girl in a red tracksuit is throwing a Frisbee,6
little girl tries to throw a Frisbee .,2
small child in red throws a disc .,6
toddler prepares to throw a Frisbee .,6
dogs play together while their owners watch .,0
guys have dogs on leashes and one of the dogs is jumping .,1
men , one in grey and one in orange , and two dogs in front of several vehicles .,0
skinny white dogs with two standing men in baseball caps,0
white dogs are being held on leashes by two men in front of some cars .,7
large , white bird skates across the top of some water .,7
white bird with a long neck flying low over the water,6
large white bird grazes the water .,3
bird in water preparing to fly .,6
bird starting to take flight from a lake .,1
man with a helmet rides his bike on a bumpy path .,7
mountain biker rides across a rocky terrain .,6
person in a red jacket riding a mountain bike .,7
person on a bike is riding through a rocky trail in the woods .,9
in safety gear riding a bike on a rocky trail .,9
black dog leaping off the sand .,6
black dog running on the beach near the shore .,7
black dog runs on the beach .,6
black dog wearing a collar running across the beach .,6
dog leaps on the sandy beach .,9
baby clutching a stuffed animal is smiling .,6
little girl in a fleecy jacket holds a stuffed animal and smiles .,2
little girl in a white jacket holding a piglet toy .,6
little girl is wearing a winter coat and holding a stuffed animal in one hand .,0
young girl holding a stuffed pig smiles .,6
girls playing at a playground .,6
girls playing on parallel bars at the playground .,6
girls play on a set of parallel bars .,6
little girls playing on the parallel bars .,6
young girls play on a set of parallel bars in a playground .,9
choir in red uniforms singing in front of a business .,7
group of women all dressed in red with yellow flower pins .,7
group of women wearing red all rally together .,0
women in red shirts clapping .,7
wearing red and black are clapping .,7
black dog jumps at a ball held by a man wearing blue jeans , a blue striped shirt , and a dark blue jacket .,0
man and a dog play with a yellow ball .,6
man blays with a black dog and a yellow ball .,2
playing with a dog with a yellow ball,6
black dog is jumping up at the yellow ball being held by the man .,9
brown dog running along the dirt shore of a stream,9
small dog running on a beach .,6
small furry brown dog is running on the shore of the ocean .,7
woman sitting on the sand at the beach , with a furry animal in the foreground walking towards her .,1
running away from woman on the seashore .,6
brown dog jumping over an obstacle hurdle .,7
dog jumps over a hurdle .,7
large tri-colored dog clears a green , yellow and white jump set up in the grass .,9
dog jumping over a bar on a grassy field .,6
dog jumping over a hurdle .,7
black and white dog in midair over a hurdle .,7
black and white dog is jumping over a fence in an obstacle course .,2
black and white dog jumps a red and white hurdle on a lawn with other dogs and people .,0
dog jumps over a red and white gate .,6
dog jumps over an obstacle .,2
man is riding an ATV over a hill,7
person flies through the air while riding an off-road vehicle on a dirt road .,9
person riding a four wheel ATV over a jump .,7
quad launches from a dirt jump .,6
on four wheeler does a midair stunt .,7
barefoot child climbs at the jungle gym .,6
little girl climbs up a rock climbing jungle gym at a park .,9
young child climbing a rock wall at a playground .,6
climbing on a climbing wall,6
little girl is climbing a wall in the park barefoot .,6
skateboarder in midair while doing a jump .,7
skateboarder is airborne between a white building and an American flag .,3
young skateboarder jumping a trick in the air .,7
jumping with a skateboard in a parking lot .,6
skateboarder is jumping in the air .,6
brown and white dog is walking on a woodland path .,6
dog with floppy ears walking towards the camera in the woods .,6
shaggy dog walks on a dirt road in a forest in winter .,3
and white dog is trotting across dirt with trees in the background .,7
is a brown and white dog running over dirt .,6
man in green and black gets muddy on a dirt bike .,9
motocross racer in green and a helmet racing in the dirt .,3
person in a black and green outfit is riding a bicycle .,7
in green uniform riding dirt bike,9
man is wearing green and black equipment to ride his dirt bike .,3
laughing woman holding a little girl .,1
older woman and a young child are all smiles in a photo together .,0
smiling woman embracing a young girl in a jacket with an apple print .,0
woman holding a girl , who wears an apple themed coat .,0
woman with a pink sweater is smiling as she holds a child .,7
woman from CBS talking to a man in a white shirt .,6
woman holding a microphone speaks to a man wearing a white shirt .,2
woman interviews a man .,6
woman with a mic interviews the soccer player .,6
woman with a microphone from CBS is asking a man a question .,3
bearded collie jumps over bars at an agility test course .,1
black and white dog jumps over a pole .,6
black and white shaggy dog is jumping over a red and white hurdle .,7
furry black and white dog jumps over a bar during an agility test .,3
black and white furry dog jumps over a low pole in a grassy area .,6
little girl is sitting on the shoulder of a man wearing a black cap .,6
man in a black hat holds a small girl on his shoulders .,2
little girl is riding on the man 's shoulders .,2
man carries a small girl on his shoulders .,2
man is carrying a young girl with pigtails on his shoulders .,2
boy emerging from a green slide,6
young boy is sitting in a green tunnel,1
boy in green tube smilling with his hair sticking up he has on a black and blue striped shirt and tennis shoes .,0
boy sitting in a green tunnel with a smile on his face .,1
boy in striped shirt sliding out of green tube,9
little girl swings while her hair flies in the wind .,6
little girl with red hair and a teal tracksuit on a swing .,7
redheaded girl with a turquoise jacket is swinging .,6
young girl wearing a blue sweatshirt smiles as her hair is up in the air .,9
young girl is swinging on a swing , and her hair is flying out behind her .,0
downhill skier in black pants and jacket .,0
guy skiing down the snowy slope .,2
man in blue skiing downhill .,2
man skiing down a snowy hill .,6
older man skiing down a mountain on a clear day,2
little girl in a red shirt pulls a kite .,1
young girl in a red top is running through a grassy area with large buildings in the background .,6
young girl is flying a kite in a field beside a lot of buildings .,6
child is running through the grassy field .,6
girl in red top and striped pants running with a kite .,6
man bowls with a red ball .,1
man bowls with a red bowling ball .,1
man is getting ready to throw a bowling ball in a bowling alley .,3
young man about to throw a red bowling ball down the lane,3
bowling in a dimly lit bowling alley .,2
boy is creating large splashes whilst swimming in the ocean .,1
boy with black hair and dark skin is swimming in murky water .,6
child splashes in a lake .,6
little boy jumped into the water and made a big splash .,6
young boy falling into a body of water .,6
lone man sitting on a ledge that overlooks the beach,2
man sits on a hill overlooking the ocean .,3
man sits on the gravel by an ocean .,2
young man sits on a cliff , watching the ocean .,6
man looks out at the ocean .,6
crowd watching a dirt bike race,9
group of people on the sidelines of an ATV race .,7
line of people staring at the vehicles on the dirt track,9
line of spectators at a race .,7
standing at fence watching motor vehicles in field,6
couple of people are riding ATV 's on a dirt track .,1
the track , the man with the yellow 4-wheeler and black helmet , is going around the dirt road .,0
racers coming around a corner .,6
on ATV vehicles are competing against each other .,6
racing on ATV 's in full protective garb,1
boy under an umbrella is held by his father who is wearing a blue coat,7
man carries a baby in a big city .,6
man carries a baby on his shoulder in the rain in a big asian city .,1
experiences new world,6
baby sees something that excites him as he is being carried through the city by Dad .,0
person climbing a stone embankment .,6
person in the distance rock climbs in the woods .,6
rock climber is descending off a large rock,3
person is climbing a large rock in a wooded area .,6
person is climbing a rocky area outdoors .,2
biker with a blue jacket , black pants , and white helmet driving on dirt while people watch .,0
person on a bmx bike .,2
in blue jacket on a bike on a dirt course with people looking from behind a red and white barrier .,1
biker in blue is going around a corner .,6
motocross rider wearing blue and black pants .,6
furry light brown dogs lying on a hardwood floor .,6
terriers play on the wood floor of their home .,7
white dogs are laying in the doorway of a wooden floored apartment .,7
white dogs playing in the house near a computer monitor .,6
white , long haired dog are in a hallway on a wooden floor .,7
bald man is doing the splits on the dancefloor,6
man in a shirt and tie does the splits on a wood floor,1
older man does the splits on a hardwood floor .,7
man in a nice outfit and tie does the splits on a wood floor .,9
formally-dressed man smiles upwards as he does a split .,2
boy is kneeling under a statue of bear that has a painting of a man on its back .,6
boy sits under a bear with Einstein 's picture on it .,3
picture of Albert Einstein on a white bear statue , with a little boy standing under the bear statue 's face .,0
portrait of Einstein is painted on statue of a polar bear .,1
of Albert Einstein on a bear with child reaching up .,0
woman and two elderly men are standing in front of a speaker .,7
woman and two men wearing black jackets .,6
woman and two men wearing hats and glassess are standing under a avrovulcan.com sign .,7
woman and two older gentlemen who are both wearing hats .,6
older people stand in front of an avrovulcan.com sign .,6
girl is being splashed by water in a pool .,6
girl wearing blue water googles is being splashed in the face with water by a fellow swimmer .,0
woman swimmer in a pool gets splashed by her teammate swimming past .,1
woman is in a pool and being splashed,6
people are in a swimming pool with water splashing around .,6
man in orange pants and a ponytail is free climbing a rock face .,6
man is rock climbing without gear .,6
man wearing orange pants climbs a rock .,6
rock climber with it shirt off,6
, shirtless man climbing up rock face .,6
children are playing on a swing in the garden .,6
children on a swing set .,6
children playing on a swing-set in a grassy yard .,6
children play on a swing set .,7
little kids on a swing set ; one is upside down , one hanging from the top bar , and on a swing .,0
climber is climbing under an overhang high above the ground .,1
person hanging off of a cliff .,6
person is rock climbing underneath of a rock overhang .,3
rock climber clings to a steep overhanging rock high above a mesa .,1
view with person dangling precariously from a rock formation,0
bicyclist is jumping on ramp covered with graffiti .,7
man is jumping his bicycle off of a ramp .,6
skateboarder jumping on a graffiti covered ramp .,7
young boy jumps his bicycle on a tagged bike ramp .,0
man on a trick bicycle jumps at the top of a graffiti covered ramp .,7
boy flips out of the pink intertube while a boy in the green tube watches .,0
boy has done a back flip into a swimming pool while another boy watches .,0
boys fooling around in pool with inflatable lifesavers,6
boys in a pool with two tube rafts .,6
guys are in a pool and one is falling of his innertube .,2
dog is walking on the sand and people are all over the beach .,6
dog walks across the sand next to a river in front of rolling hills .,6
long-distance shot of a beach with people and animals .,2
and dog at beach surrounded by mountains .,6
people and dog are enjoying the beach of a bay surrounded by green hills .,9
black and white dog is playing in a pond or creek .,2
black and white dog is splashing around in the water .,6
black and white dog is splashing in a stream .,6
dog playing in some water .,6
white dog is splashing in an outdoor stream next to a grassy bank .,6
little girl and woman wearing a yellow shirt get splashed by a city fountain .,7
mother and daughter at a fountain,6
woman watches a girl play in an urban fountain .,6
young girl plays on the edge of a fountain while an older woman watches .,6
young girl standing in front of a fountain with a woman to her side,6
group of 5 people standing wearing name badges,7
group of people posing in a concert area .,6
people are standing in front of an industrial style building posing for a photograph .,0
people pose for a picture in a gym .,6
people wear name tags on a necklace and pose together .,0
man in a grey shirt is standing in a crowded street at night .,7
man stands in a crowd holding a white object .,6
man with glasses and a grey shirt is on a crowded street .,7
wearing pass on a lanyard and standing in a crowd of people .,1
man with his eyes closed standing in a crowd .,1
bicyclist is riding down a leaf strewn trail .,7
bike rider with a yellow helmet and red jacket corners a trail in a leafy wooded area .,9
cyclist in a yellow helmet is biking through the woods in fall .,6
man in a yellow helmet riding his bike on a trail through the woods .,9
man on a bike is riding on a trail through the woods in the fall .,9
on grass .,6
dogs are running on the grass .,6
dogs , one white and two brown , are running together on a field of grass .,0
dogs run along a grassy yard .,6
dogs run together in the grass .,0
buy is grinding a rail on a snowboard .,3
person is jumping a ramp on a snowboard .,6
snowboarder goes down a ramp .,0
snowboarder going over a ramp .,0
snowboarder performs a jump on the clean , white snow .,0
barber is cutting a man 's hair .,3
beautiful arrangement of flowers with a man cutting hair in the background,1
vase of red roses with a man cutting hair in the background .,6
giving a haircut .,6
men , one in white and another in blue .,6
girl with a white backpack is standing and smaller children are sitting in a row on the ground .,1
lady stands on the street , surrounded by school children .,1
woman in blue jeans is standing in front of a group of children beside a stone built house .,1
of children and some adults gathered outside stone buildings .,7
children and some parents are waiting near a decorated castle .,7
crowded city street .,7
crowd is gathering in a town square .,2
crowd of people looking at something .,6
group of tourists are gathered together in front of the restroom in a busy city square .,0
at an outdoor event,6
group of dogs runs beside a pond through a field .,2
multicolored dogs running through the grass .,6
black dogs , two with tan markings , are running along grass .,7
dogs running through a field .,6
dogs run on scrubby grass , a lake and picnic table nearby .,3
man on a harness in the middle of climbing through a cave .,6
person hanging off of a cliff on a rope .,3
person rappels off a cliff face .,7
rock climber hangs from a cliff in the mountains .,6
rock climber repels down a cliff face above a heavily wooded area nearby mountains .,0
child being held by an adult smiles at the camera .,2
child in a blue jacket smiling .,6
small child is smiling at the camera while being held by a smiling adult .,3
woman holds a child dressed in blue .,6
woman is holding a smiling child wearing a blue sweatshirt .,6
boy is doing tricks with his bike on the ramp .,9
boy rides his bike on a half-pipe .,6
cyclist gets airborne on a ramp .,6
man on a bike jumping on a bike ramp .,0
teenage boy on a bicycle does tricks .,7
man in camo pants and a blue and white shirt running on a concrete surface with other men dressed the same running behind him .,9
man races another man in the background,6
in camouflage pants racing across a parking lot .,7
in uniform run along a track .,6
people are running quickly through a parking lot .,7
girl in a pink shirt jumps and stars at a swan in the park .,6
red-haired girl is jumping by a swan .,6
red haired girl is jumping towards a swan .,9
young girl with red hair is playing on a sidewalk with a swan .,6
young red haired girl jumping on the sidewalk next to a white duck .,6
brown dog is in an agility contest and running towards a blue tube .,9
dog is running during a competition .,2
dog runs toward a tunnel .,6
golden retriever is competing in a dog competition .,3
brown dog is running towards a blue and yellow tube .,9
guy with a black shirt is jumping over a chain on a skateboard .,7
man jumps onto a skateboard that is sitting on a folding chair .,2
man jumps over a brown chair while skateboarding .,7
man in the black hat is jumping over a chair with his skateboard .,6
man jumps off the chair .,6
driver is sitting in a Team Penske race car .,1
race car driver with an orange helmet sits in a team Penske Indy car at the raceway .,0
race car sits in the pits .,2
car driver getting ready for the start of the race .,3
car marked TEAM PENSKE on track , banners and spectators in background .,0
shirtless man and a woman wearing at a park , wearing face paint and laughing .,1
wearing body paint outside .,6
man with his shirt off has paint under his eyes .,1
people have paint on them .,6
friends in a park with face paint on their faces .,1
blonde woman wearing a white top and black bottoms pushes a black stroller while a brunette male wearing a gray t-shirt and white shorts walks a brown dog .,0
couple walking a dog and a child in a stroller in front of a store .,3
man in shorts walks a big brown dog and a woman pushing a baby carriage walks right behind him .,0
man walks a brown dog while a woman pushes a stroller .,3
woman with a stroller is passing a man walking a dog .,3
children are sliding down a water slide .,6
children at the bottom of a purple water slide .,6
children in a raft on a water slide .,6
kids go down a purple water slide on a innertube .,2
little girls ride an inflatable dinghy down a purple water slide .,3
boy holding a racket is standing in the grass .,6
boy in a purple shirt and blue jeans is standing in the grass holding a round toy with a handle .,3
boy playes with a stringless racket in his backyard .,0
boy walks through the lawn .,9
child in purple clothing is playing with a toy inside a yard with other toys and a fence .,3
are 2 men dressed in stripes sitting under a green umbrella .,0
gondola operators sit along a road in Italy .,9
gondola drivers rest in the shade of a table umbrella .,6
gondoliers sitting in Venice,6
men are sitting in chairs in front of a building while a group of people climb a set of steps .,0
brown dog running on the beach near the ocean .,6
dog running on the beach,6
wet dog in golden tones runs on the sand near the ocean .,3
wet tan dog running across a beach .,2
wet yellow dog runs along the shoreline .,0
dog fetching a stick .,0
little white and tan dog running through the grass with a stick in his mouth .,6
little white dog runs on freshly mown grass , holding a small stick .,3
small dog returns with his stick proudly .,6
small fluffy white dog runs through the green grass with a tiny stick in its mouth .,6
female volleyball player wearing a bikini jumps and spikes the ball .,3
skinny woman spikes a volleyball over the net .,2
woman is playing volleyball .,6
woman playing volleyball at the beach .,6
woman plays volleyball .,6
dog with a muzzle is leading several other dogs in a race,0
greyhound leaps in a race .,3
muzzled dog in a race , with four dogs following .,6
dogs are racing .,6
dogs are racing on a dirt track .,6
men , one dressed as an Islamic holy man , sit in a room with green walls doing paperwork , .,0
men sit on floor in green room .,6
men sit on the carpet .,6
men sit together while one looks at a book .,0
middle eastern men are sitting on the floor by a green wall looking at some paperwork .,0
grey helicopter hovering while someone drops in the ocean .,6
man in a wetsuit divind out of a helicopter low over the ocean .,3
man wearing flippers jumps from a helicopter into the water .,6
jumping into ocean from helicopter .,6
jumping out of a helicopter into the ocean .,6
group of boys sits near the sidewalk and two are smiling while one makes a face .,6
boys are posing for a picture , one of them making a silly face .,1
boys pose on sidewalk , one boy holding a camera .,1
young boys one is holding a camera and another is holding a green toy all are wearing tee shirts and smiling .,0
young boys playing outside and posing for a picture,6
brown dog chasing after something,6
brown dog is gallopsing through the grass .,2
brown dog is running in the grass .,6
brown dog runs fast outside on green grass .,6
German sheperd breed dog is running in the opposite direction of a person .,7
looking through magazines they have folded into tubes,7
children hold rolled up magazines to their eyes .,0
children looking through rolled up booklets .,6
children look through rolled magazines like telescopes .,7
children look through rolled-up magazines .,7
man in a rugby uniform is grabbing the arm of another man holding a football .,1
rugby player in the black strip is trying to keep the player in red and yellow from taking the ball .,0
rugby players play on a field .,1
men are playing rugby .,1
men on a playing field , one of them holding a football .,6
bride is throwing her bouquet to several women standing behind her .,0
bride throwing her bouquet up in the air behind her , towards a group of ladies .,0
bride throws her flowers over her head to a waiting crowd .,0
bride tossing her bouquet to a group of women .,1
new bride dressed in white throws a bouquet to waiting females behind her .,1
race car coming around a curve on a gravel course creating lots of dust,3
race car with a cloud of dust behind it,6
rally car kicks up dirt as it makes a sharp turn .,1
race car raises cloud of smoke on road as a crowd observes .,1
racing on a dirt road,6
group of people sing and dance at a concert .,6
group of people singing in front of a DJ at his station .,6
group of performers dancing in front of two DJs .,6
group of performers sing and work to entertain the audience .,0
of kids singing on a stage .,6
crowd of people is facing the same direction while some hold their hands in the air .,1
girl in a red dress is surrounded by a lot of other people holding their hands up .,3
people have arms lifted in a crowd .,6
people in a crowd , some with their arms raised .,7
girl in the red dress is raising her hand amidst a group of people .,6
boy in a red shirt wearing headphones is standing in front of a roped off kitchen,7
boy wearing headphones poses in kitchen display,6
boy with a red shirt with headphones is behind velvet ropes .,3
young boy listens to music through headphones in front of a kitchen .,7
in kitchen wearing headphones .,6
bullfighter skewers his prey just as he 's hit by the bull .,0
fancy outfitted bullfighter and bull .,1
man stabs a bull in a bullfight .,1
matador in white and gold clothing and pink sock is getting hit by a raging bull,0
matador is struck by a charging bull as he stabs it with his swords .,0
boy does a trick on his bike as other kids watch .,1
boy on a bicycle in midair,7
male doing a trick in the air on his bike .,7
man jumps his bicycle high above a cement incline .,1
man on a BMX bike in midair,7
little girl in a pink hat sniffing a white flower .,6
little girl smelling a flower,6
young girl is smelling the flowers .,1
girl with knit cap , smelling flowers .,1
young child looked up toward the white flowers .,9
boy in a baseball uniform runs the bases .,6
boy is running around the bases in a baseball game .,3
boy runs to a baseball base .,6
child in a baseball uniform runs on a baseball field .,3
young baseball player is running to one of the bases .,6
black dog chasing another black dog down a grass covered hill .,7
black dog and one mixed color dog run down a hill .,6
black dogs run through a field .,6
dogs race across a field on a sunny day .,7
dogs running in a field of dry grass on a clear day .,2
child in white and pink is picking a white flowered tree next to a fence .,2
girl in a pink hat pick a flower from a tree .,1
young girl is picking blossoms from a tree .,6
young girl with a white vest , pink sleeves and pink knit hat with flower is looking at the flower blossoms on a tree .,0
girl dressed in pink and white , and wearing a knit cap , is reaching toward a flowering tree .,0
baseball player throws the ball .,6
boy in the middle of a pitch at a baseball game .,6
pitcher on a mound throws a baseball .,6
teenage boy pitching a baseball .,3
young pitcher is throwing the baseball .,6
black and white dog emerges from a yellow tunnel being coached by a man in a blue shirt at a dog show .,0
black and white dog is running out of a yellow tunnel with his trainer next to him .,9
black and white dog running from under a yellow cover with a person behind them .,3
man in a yellow and blue shirt behind a dog that is running out from under a yellow cloth .,3
small dog sprints away while its owner tries to catch it .,0
woman leaning over to help a child in a stroller with a man laying down on a park bench and another sitting on a bench .,0
woman ties her little girls shoes in front of a bench with a man sleeping on it,0
